-5.41E-01,1.02E+00,6.73E-01,-1.85E-02,-1.39E-02,-5.88E-01,8.09E-01,-4.15E-01,8.76E-02,5.10E-02,1.46E-01,1.99E-01,-2.59E-01,-5.06E-02,-6.29E-02,-3.06E-02,-2.88E-02,1.45E-01,-1.19E-01,8.97E-02,-1.31E-01,2.46E-02,-6.17E-01,-1.06E-01,-9.14E-02,-8.95E-02,2.13E-01,-1.24E-01
-0.314,1.02,0.671,-0.0201,-0.00634,-0.696,0.718,-0.153,0.0771,-0.00744,0.158,0.253,-0.366,-0.0282,0.1,0.00649,-0.00726,0.0,0.0,0.0,-0.0529,-0.1,-0.354,-0.226,0.0,0.0,0.0
-0.314,1.02,0.671,-0.0197,-0.00613,-0.699,0.715,-0.151,0.0771,-0.00742,0.162,0.254,-0.367,-0.0261,0.1,0.00684,-0.00462,0.0,0.0,0.0,-0.0535,-0.1,-0.361,-0.227,0.0,0.0,0.0
-0.314,1.02,0.671,-0.0197,-0.00607,-0.702,0.711,-0.147,0.0783,-0.00669,0.166,0.255,-0.369,-0.0246,0.1,0.00779,-0.00129,0.0,0.0,0.0,-0.0555,-0.1,-0.376,-0.231,0.0,0.0,0.0
-0.315,1.02,0.671,-0.0203,-0.00694,-0.712,0.701,-0.128,0.0829,-0.0065,0.176,0.257,-0.372,-0.0211,0.1,0.00829,0.0,0.0,0.0,0.0,-0.0739,-0.1,-0.45,-0.256,0.0,0.0,0.0
-0.315,1.02,0.671,-0.0216,-0.00866,-0.723,0.691,-0.1,0.0876,-0.00602,0.181,0.26,-0.375,-0.0172,0.1,0.00898,0.0,0.0,0.0,0.0,-0.115,-0.1,-0.573,-0.313,0.0,0.0,0.0
-0.315,1.03,0.671,-0.025,-0.0115,-0.736,0.676,-0.0603,0.0924,-0.00387,0.185,0.272,-0.385,-0.0146,0.1,0.0106,0.0,0.0,0.0,0.0,-0.198,-0.1,-0.849,-0.473,0.0,0.0,0.0
-0.316,1.03,0.669,-0.0329,-0.0172,-0.743,0.668,-0.0401,0.0976,0.00245,0.191,0.307,-0.411,-0.017,0.1,0.0141,0.0,0.0,0.0,0.0,-0.423,-0.1,-1.25,-0.909,0.0,0.0,0.0
-0.316,1.03,0.667,-0.0394,-0.0216,-0.739,0.673,-0.0506,0.0987,0.00779,0.191,0.339,-0.43,-0.0116,0.1,0.0125,0.0,0.0,0.0,0.0,-0.657,-0.1,-1.45,-1.23,0.0,0.0,0.0
-0.317,1.03,0.665,-0.0478,-0.0255,-0.73,0.681,-0.0712,0.0915,0.0189,0.185,0.386,-0.46,-0.00169,0.1,0.00428,0.0,0.0,0.0,0.0,-0.91,-0.1,-1.5,-1.47,0.0,0.0,0.0
-0.319,1.04,0.664,-0.0494,-0.0248,-0.725,0.687,-0.0896,0.0539,0.0327,0.161,0.435,-0.487,0.00958,0.21,-0.0316,0.0,0.0,0.0,0.0,-1.25,-0.1,-1.5,-1.69,0.0,0.0,0.0
-0.32,1.04,0.663,-0.0503,-0.023,-0.719,0.693,-0.118,0.0349,0.0434,0.156,0.463,-0.506,0.00979,0.342,-0.0636,0.0,0.0,0.0,0.0,-1.52,-0.1,-1.5,-1.77,0.0,0.0,0.0
-0.323,1.04,0.663,-0.0506,-0.0219,-0.709,0.703,-0.161,0.0318,0.0499,0.161,0.475,-0.51,0.00892,0.453,-0.0951,0.0,0.0,0.0,0.0,-1.79,-0.1,-1.5,-1.79,0.0,0.0,0.0
-0.328,1.04,0.665,-0.0526,-0.0217,-0.69,0.722,-0.236,0.0604,0.0559,0.189,0.467,-0.499,0.00488,0.542,-0.141,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-1.75,0.0,0.0,0.0
-0.332,1.03,0.668,-0.0551,-0.0216,-0.676,0.735,-0.288,0.101,0.0603,0.222,0.444,-0.476,0.00411,0.568,-0.183,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-1.69,0.0,0.0,0.0
-0.336,1.03,0.671,-0.0569,-0.0207,-0.666,0.743,-0.326,0.137,0.0665,0.247,0.423,-0.457,0.0047,0.581,-0.225,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-1.62,0.0,0.0,0.0
-0.343,1.03,0.675,-0.0572,-0.0189,-0.648,0.759,-0.382,0.195,0.0721,0.291,0.374,-0.418,0.00247,0.583,-0.285,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-1.45,0.0,0.0,0.0
-0.35,1.03,0.677,-0.0564,-0.0187,-0.641,0.765,-0.404,0.232,0.0763,0.32,0.343,-0.394,-0.00243,0.568,-0.327,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-1.3,0.0,0.0,0.0
-0.356,1.03,0.678,-0.0552,-0.019,-0.636,0.769,-0.421,0.267,0.0799,0.35,0.315,-0.373,-0.0125,0.539,-0.362,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-1.11,0.0,0.0,0.0
-0.367,1.03,0.678,-0.0535,-0.0193,-0.629,0.775,-0.435,0.306,0.0919,0.382,0.285,-0.352,-0.0327,0.465,-0.395,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-0.824,0.0,0.0,0.0
-0.376,1.02,0.678,-0.0525,-0.02,-0.626,0.778,-0.446,0.337,0.101,0.413,0.267,-0.338,-0.0558,0.375,-0.411,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-0.554,0.0,0.0,0.0
-0.386,1.02,0.676,-0.0516,-0.0203,-0.619,0.783,-0.466,0.361,0.115,0.433,0.261,-0.33,-0.073,0.316,-0.409,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-0.418,0.0,0.0,0.0
-0.402,1.02,0.673,-0.0486,-0.0224,-0.613,0.788,-0.492,0.386,0.132,0.457,0.263,-0.328,-0.0882,0.263,-0.393,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-0.347,0.0,0.0,0.0
-0.414,1.02,0.671,-0.0469,-0.0244,-0.615,0.787,-0.495,0.41,0.148,0.481,0.264,-0.325,-0.101,0.217,-0.379,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-0.3,0.0,0.0,0.0
-0.426,1.02,0.669,-0.0448,-0.0256,-0.615,0.787,-0.498,0.427,0.165,0.494,0.266,-0.321,-0.106,0.19,-0.361,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-0.277,0.0,0.0,0.0
-0.442,1.02,0.667,-0.0434,-0.0253,-0.612,0.79,-0.507,0.453,0.195,0.516,0.272,-0.31,-0.113,0.146,-0.33,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-0.25,0.0,0.0,0.0
-0.454,1.02,0.667,-0.0428,-0.0257,-0.61,0.79,-0.512,0.474,0.217,0.536,0.277,-0.297,-0.118,0.111,-0.307,0.0,0.0,0.0,0.0,-1.8,-0.1,-1.5,-0.233,0.0,0.0,0.0
